config_id,node_id,highlight_reason,n_members,degree,component_id,mean_imputation_fraction,physically_derived_fraction,candidate_population_top,radius_class_top,orbit_class_top,thermal_class_top,mean_pl_rade,mean_pl_bmasse,mean_pl_dens,mean_pl_orbper,mean_pl_orbsmax,mean_pl_insol,mean_pl_eqt,example_pl_names,interpretation_text,caution_text
phys_min_pca2_cubes10_overlap0p35,cube41_cluster3,reliable_node,5,1,12,0.0,0.0,unknown_mixed,neptune_or_sub_jovian_size,intermediate_period,hot,5.328287850000001,35.16988791000001,1.2844027061979733,24.28490838,0.15712,154.76783999999998,860.3299999999999,"[""K2-98 b"", ""Kepler-31 b"", ""Kepler-328 c"", ""TOI-1694 b"", ""TOI-2019 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube42_cluster2,reliable_node,5,1,12,0.0,0.0,unknown_mixed,neptune_or_sub_jovian_size,intermediate_period,hot,5.328287850000001,35.16988791000001,1.2844027061979733,24.28490838,0.15712,154.76783999999998,860.3299999999999,"[""K2-98 b"", ""Kepler-31 b"", ""Kepler-328 c"", ""TOI-1694 b"", ""TOI-2019 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube40_cluster2,reliable_node,5,0,9,0.0,0.0,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.418,68.64,9.497849979341813,27.16890436,0.16961999999999997,160.6384,848.2,"[""Kepler-277 c"", ""Kepler-287 c"", ""Kepler-396 b"", ""Kepler-92 b"", ""TOI-1853 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube41_cluster1,reliable_node,5,0,10,0.0,0.0,unknown_mixed,neptune_or_sub_jovian_size,intermediate_period,warm,4.363705728,44.519999999999996,2.9570286454271932,30.574793,0.18197199999999994,60.38250000000001,703.28,"[""HD 95338 b"", ""K2-55 b"", ""Kepler-1656 b"", ""Kepler-279 c"", ""TOI-1439 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube59_cluster0,cycle_component_node;extreme_mass;reliable_node,4,4,1,0.0,0.0,hot_jupiter_candidate,jovian_size,short_period,very_hot,10.8152777625,3075.9316040599992,13.418438623761975,7.348885099999999,0.07134249999999995,318.214853840959,1098.75,"[""CoRoT-27 b"", ""HAT-P-2 b"", ""TOI-2373 b"", ""TOI-6330 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube11_cluster0,cycle_component_node;extreme_density;reliable_node,4,3,2,0.0,0.0,rocky_candidate,rocky_size,short_period,warm,0.88575,4.025,32.06463304341087,13.365420500000003,0.0973531401146411,113.68015148262124,698.25,"[""GJ 341 b"", ""HD 21749 c"", ""HD 224018 b"", ""Kepler-102 f""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube12_cluster1,cycle_component_node;extreme_density;reliable_node,4,3,2,0.0,0.0,rocky_candidate,rocky_size,short_period,warm,0.88575,4.025,32.06463304341087,13.365420500000003,0.0973531401146411,113.68015148262124,698.25,"[""GJ 341 b"", ""HD 21749 c"", ""HD 224018 b"", ""Kepler-102 f""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube19_cluster0,cycle_component_node;extreme_density;reliable_node,4,3,2,0.0,0.0,rocky_candidate,rocky_size,short_period,warm,0.88575,4.025,32.06463304341087,13.365420500000003,0.0973531401146411,113.68015148262124,698.25,"[""GJ 341 b"", ""HD 21749 c"", ""HD 224018 b"", ""Kepler-102 f""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube20_cluster1,cycle_component_node;extreme_density;reliable_node,4,3,2,0.0,0.0,rocky_candidate,rocky_size,short_period,warm,0.88575,4.025,32.06463304341087,13.365420500000003,0.0973531401146411,113.68015148262124,698.25,"[""GJ 341 b"", ""HD 21749 c"", ""HD 224018 b"", ""Kepler-102 f""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube42_cluster3,cycle_component_node;reliable_node,4,2,11,0.0,0.0,unknown_mixed,neptune_or_sub_jovian_size,short_period,very_hot,5.515974999999999,53.542500000000004,1.7699041510308813,47.07212498499998,0.19457250000000006,411.2352499999999,1046.375,"[""Kepler-101 b"", ""Kepler-103 c"", ""TOI-3862 b"", ""TOI-672 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube20_cluster2,reliable_node,4,0,3,0.0,0.0,super_earth_candidate,rocky_size,short_period,warm,1.0585,4.175,19.5549702511843,5.533815225,0.04979874999999995,76.05250000000001,722.25,"[""K2-136 b"", ""Kepler-59 b"", ""TOI-5720 b"", ""TOI-6008 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube67_cluster2,extreme_mass;extreme_orbital_period;risky_node,4,0,14,0.0,0.0,warm_or_cool_giant_candidate,jovian_size,long_period,very_hot,15.703795585,4192.961932447501,6.026529145336254,126304.6994431246,39.90361750000004,2568.696208823413,1450.475,"[""2MASS J02192210-3925225 b"", ""HATS-70 b"", ""HD 206893 c"", ""XO-3 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
phys_min_pca2_cubes10_overlap0p35,cube60_cluster2,cycle_component_node;extreme_mass;reliable_node,3,3,1,0.0,0.0,hot_jupiter_candidate,jovian_size,short_period,very_hot,10.658037016666666,3000.5388054133327,13.67038643615353,8.606740133333332,0.07925666666666664,222.78686666666678,965.0,"[""HAT-P-2 b"", ""TOI-2373 b"", ""TOI-6330 b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_min_pca2_cubes10_overlap0p35,cube30_cluster2,reliable_node,3,0,6,0.0,0.0,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,1.9666666666666668,14.233333333333334,10.33972409135353,23.352648300000002,0.1433133333333333,501.7530000000001,802.3333333333334,"[""Kepler-238 f"", ""Kepler-62 d"", ""WASP-84 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Low-to-moderate caution: interpretation is comparatively stable within this run.
phys_density_pca2_cubes10_overlap0p35,cube27_cluster0,central_node;cycle_component_node;derived_dominated_node;large_node;reliable_node,3023,10,0,0.0025361120299922813,0.33245120740985773,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,2.3388108502139238,6.772481578477519,3.1117482050983245,127.05128182105398,0.21071741894966736,214.9426064180467,777.8916220961594,"[""55 Cnc B b"", ""55 Cnc B c"", ""55 Cnc e"", ""61 Vir b"", ""AU Mic c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube26_cluster0,cycle_component_node;derived_dominated_node;large_node;reliable_node,2880,5,0,0.002662037037037037,0.33240740740740743,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,2.3215046284016285,6.31277302791234,3.016085775962756,132.32650787973756,0.21511326976862827,213.75022823819322,774.2312573080029,"[""55 Cnc B b"", ""55 Cnc B c"", ""61 Vir b"", ""BD+05 4868 A b"", ""BD-11 4672 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube34_cluster0,cycle_component_node;derived_dominated_node;large_node;reliable_node,1450,4,0,0.0,0.3333333333333333,super_earth_candidate,rocky_size,short_period,hot,1.3818220984896552,2.465926094793103,4.852098080532397,38.5294444270502,0.11034180482643827,435.30166648775196,912.1404593177533,"[""55 Cnc B b"", ""AU Mic d"", ""Barnard b"", ""Barnard c"", ""Barnard d""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube35_cluster0,central_node;cycle_component_node;derived_dominated_node;large_node;reliable_node,1344,9,0,0.0,0.3333333333333333,super_earth_candidate,rocky_size,short_period,hot,1.525829139441964,3.53365050593006,5.071100145360457,41.95909427213676,0.11920004394103961,413.68458183080156,906.9645206804614,"[""55 Cnc B b"", ""55 Cnc e"", ""BD+20 594 b"", ""CD Cet b"", ""CoRoT-7 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube19_cluster0,cycle_component_node;derived_dominated_node;large_node;reliable_node,1134,5,0,0.0,0.3333333333333333,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.9463456214550257,15.707334247583773,1.491008998312166,145.0391483051955,0.3404747338153371,127.89314382083494,708.4885061250534,"[""55 Cnc c"", ""55 Cnc f"", ""61 Vir c"", ""61 Vir d"", ""AU Mic e""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube20_cluster0,cycle_component_node;derived_dominated_node;large_node;reliable_node,1131,5,0,0.0,0.3333333333333333,sub_neptune_candidate,sub_neptune_size,intermediate_period,warm,3.971026422590628,16.037743635137048,1.4984842976651016,145.27734793761604,0.3406366002092707,132.61186012765978,712.793046813272,"[""55 Cnc c"", ""55 Cnc f"", ""61 Vir c"", ""61 Vir d"", ""AU Mic e""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube13_cluster0,central_node;cycle_component_node;derived_dominated_node;large_node,1005,11,0,0.0,0.3333333333333333,hot_jupiter_candidate,jovian_size,short_period,warm,12.411404973890548,201.42605423666663,0.544427195277938,441.7430117730071,0.7637931320850375,600.2989575160303,967.8416779203866,"[""24 Boo b"", ""24 Sex c"", ""47 UMa c"", ""51 Peg b"", ""55 Cnc b""]","Node enriched in short-period large-radius planets, compatible with a hot-Jupiter-like region.",Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube21_cluster0,central_node;cycle_component_node;derived_dominated_node;risky_node,697,8,0,0.039215686274509796,0.3137254901960784,warm_or_cool_giant_candidate,jovian_size,long_period,warm,13.072619589777394,661.8463849892001,1.634262220788462,4347.238107342655,2.357704942590037,589.9740304725447,909.1554215399009,"[""14 And b"", ""16 Cyg B b"", ""24 Sex b"", ""2M0437 b"", ""2MASS J12073346-3932539 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent. High imputation dependence reduces confidence in fine-grained scientific interpretation.
phys_density_pca2_cubes10_overlap0p35,cube22_cluster0,central_node;cycle_component_node;risky_node,500,7,0,0.07866666666666666,0.294,warm_or_cool_giant_candidate,jovian_size,long_period,warm,13.12312199870057,1483.700227354116,3.6719801776660543,884218.9244865301,29.59640910389647,288.48227917610456,762.8766398486082,"[""14 And b"", ""17 Sco b"", ""1RXS J160929.1-210524 b"", ""2M0437 b"", ""2MASS J04414489+2301513 b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,High imputation dependence reduces confidence in fine-grained scientific interpretation.
phys_density_pca2_cubes10_overlap0p35,cube14_cluster0,central_node;cycle_component_node;derived_dominated_node;risky_node,483,7,0,0.0,0.3333333333333333,warm_or_cool_giant_candidate,jovian_size,short_period,warm,13.71646419068323,449.29320721246387,0.9523889173798804,860.0594241602935,1.1275457899752885,939.9783380292744,1049.5329538196886,"[""16 Cyg B b"", ""24 Boo b"", ""24 Sex b"", ""24 Sex c"", ""2MASS J19383260+4603591 b""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent. High imputation dependence reduces confidence in fine-grained scientific interpretation.
phys_density_pca2_cubes10_overlap0p35,cube12_cluster0,cycle_component_node;derived_dominated_node,428,5,0,0.0,0.3333333333333333,warm_or_cool_giant_candidate,jovian_size,short_period,hot,10.742079570584112,85.7977389215187,0.41072438762742786,490.79888810449893,0.8204829568004529,291.22670507844515,832.9143498455579,"[""51 Peg b"", ""55 Cnc c"", ""55 Cnc f"", ""BD-06 1339 c"", ""BD-08 2823 c""]",Node summarizes a heuristic physical region induced by the completed Mapper feature space.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent.
phys_density_pca2_cubes10_overlap0p35,cube30_cluster0,central_node;cycle_component_node;derived_dominated_node;extreme_mass;risky_node,307,6,0,0.0,0.3333333333333333,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.26895845771987,4320.059232182182,13.205865483240117,4957968.02839358,257.35279641315884,97.3928374329566,727.6526549809842,"[""11 Com b"", ""11 UMi b"", ""14 Her b"", ""18 Del b"", ""2MASS J01033563-5515561 AB b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent. High imputation dependence reduces confidence in fine-grained scientific interpretation.
phys_density_pca2_cubes10_overlap0p35,cube29_cluster0,cycle_component_node;derived_dominated_node;risky_node,305,5,0,0.0,0.3333333333333333,warm_or_cool_giant_candidate,jovian_size,long_period,warm,12.54801979390164,2172.7172772370823,6.0825806801674585,2398920.039550602,91.67405415230729,73.30511936736137,655.4498408297943,"[""14 Her b"", ""17 Sco b"", ""18 Del b"", ""2MASS J04414489+2301513 b"", ""4 UMa b""]",Node concentrated in long-period orbital configurations with low imputation dependence.,Node is influenced by physically derived quantities; interpret density-related structure as algebraically informed rather than independent. High imputation dependence reduces confidence in fine-grained scientific interpretation.
